venta_id,moto_id,cliente_id,vendedor_id,fecha,precio_final
3860,101,757,388,2020-09-25 20:17:27,45391.96
3861,412,623,18,2020-12-01 10:11:32,21647.09
3862,654,807,48,2021-10-08 02:24:03,26205.96
3863,301,681,433,2020-09-30 06:59:34,13939.57
3864,257,739,205,2021-06-27 01:20:05,17551.67
3865,843,594,432,2021-12-24 07:34:37,31239.8
3866,734,640,288,2021-03-30 12:46:23,35209.1
3867,847,912,272,2020-05-03 23:29:55,15457.44
3868,129,75,466,2020-12-29 04:42:55,32605.04
3869,257,275,268,2021-04-23 10:40:52,24196.11
3870,97,489,298,2022-02-16 16:58:57,20484.01
3871,885,284,2,2020-05-23 08:12:15,19840.33
3872,780,308,279,2020-07-08 06:06:16,15096.72
3873,30,893,103,2021-01-21 19:23:37,42228.07
3874,390,427,56,2020-01-23 08:38:19,24081.41
3875,70,487,262,2020-05-23 20:19:55,17771.44
3876,698,719,364,2020-12-13 01:22:25,14468.22
3877,287,816,452,2020-02-18 23:22:30,27076.12
3878,787,338,274,2021-07-28 11:47:11,18692.94
3879,619,253,306,2021-11-13 22:06:33,9345.78
3880,17,376,369,2021-05-21 19:58:36,49565.3
3881,888,170,281,2022-09-02 06:59:07,40106.57
3882,338,237,188,2020-07-18 15:05:57,39159.75
3883,204,900,180,2022-10-08 16:00:06,29009.61
3884,10,497,82,2022-04-04 10:44:46,20070.32
3885,906,118,86,2021-06-17 07:18:12,16015.36
3886,731,922,315,2022-07-20 20:50:30,29113.61
3887,77,217,257,2020-03-04 00:31:44,11415.34
3888,705,877,83,2022-10-15 03:25:10,8417.19
3889,232,992,466,2020-11-19 22:41:46,30262.99
3890,925,216,29,2020-05-25 15:50:13,14436.23
3891,759,336,16,2022-03-01 09:37:30,49675.14
3892,846,22,101,2020-12-10 15:28:40,41111.6
3893,856,61,485,2022-03-28 11:16:07,6601.62
3894,955,30,301,2020-06-25 13:53:17,37045.23
3895,634,535,352,2020-03-27 12:22:32,30148.91
3896,433,25,194,2020-02-22 09:22:55,22640.56
3897,412,68,271,2020-06-18 20:05:19,7063.71
3898,876,650,33,2020-08-21 19:25:11,40202.59
3899,154,551,49,2022-06-28 19:33:06,17174.98
3900,981,833,387,2022-01-02 01:47:17,21233.51
3901,112,336,108,2022-05-08 22:49:45,44877.2
3902,589,493,405,2022-10-25 17:51:29,13579.87
3903,537,143,137,2021-10-14 13:30:32,14135.28
3904,774,582,402,2022-04-09 14:40:33,40323.69
3905,35,82,55,2020-08-04 04:30:58,34320.12
3906,77,699,84,2021-09-29 19:09:15,13925.06
3907,188,362,115,2020-01-09 09:08:30,25004.15
3908,556,580,163,2020-12-09 06:34:43,37253.12
3909,976,241,73,2020-05-05 12:06:23,20404.02
3910,828,212,88,2021-05-21 14:12:28,13879.08
3911,278,83,87,2020-04-14 15:18:34,22478.18
3912,485,364,90,2021-03-10 22:29:06,28860.07
3913,498,690,362,2022-11-08 02:53:12,42667.92
3914,511,626,320,2022-11-18 16:37:56,25407.27
3915,365,386,206,2021-03-25 23:24:40,18069.19
3916,525,648,377,2020-04-11 11:22:27,19902.21
3917,881,521,432,2021-09-21 09:06:50,40579.01
3918,99,544,271,2021-02-12 04:15:33,12372.55
3919,646,637,185,2022-08-11 08:15:00,43514.21
3920,789,271,169,2021-01-26 00:25:13,45918.79
3921,637,207,183,2021-06-15 22:28:51,12894.19
3922,672,405,81,2021-12-16 04:24:10,32488.53
3923,867,147,295,2021-09-06 00:19:08,44151.29
3924,280,752,26,2022-03-01 16:07:34,32725.61
3925,532,164,442,2022-05-25 09:39:26,21836.56
3926,598,813,217,2022-01-09 01:53:28,32469.84
3927,816,360,338,2021-05-09 13:40:21,16984.6
3928,775,672,64,2022-09-18 16:49:44,20446.94
3929,69,194,115,2021-10-26 14:57:12,12761.0
3930,202,731,166,2020-07-23 12:33:44,44838.8
3931,537,250,223,2021-12-12 19:22:16,29523.08
3932,944,409,450,2020-08-14 16:17:39,42401.13
3933,929,295,266,2021-09-01 05:54:29,36585.69
3934,971,42,110,2021-06-26 04:57:10,12543.93
3935,731,736,316,2022-11-15 00:14:14,35747.89
3936,476,185,239,2022-01-19 18:22:56,21151.73
3937,273,588,386,2021-09-08 16:30:40,28937.81
3938,739,497,281,2020-10-03 23:13:25,38455.02
3939,151,572,422,2021-06-11 11:55:27,11885.78
3940,126,804,377,2021-04-06 13:17:20,41523.57
3941,29,332,25,2022-02-12 06:31:12,29523.99
3942,285,754,61,2020-12-27 19:30:00,45783.67
3943,626,560,466,2022-09-28 02:50:44,5249.07
3944,975,434,232,2020-04-28 21:07:42,25145.71
3945,870,754,230,2021-01-28 08:31:45,9841.94
3946,602,371,455,2022-06-10 09:44:45,43911.98
3947,134,240,236,2020-11-25 14:52:34,48890.58
3948,579,883,463,2021-07-01 19:30:57,5676.58
3949,420,366,217,2020-02-03 01:17:46,23175.45
3950,716,286,489,2021-07-10 09:26:02,16616.53
3951,948,997,472,2020-10-08 01:47:05,16438.22
3952,590,819,38,2021-01-04 08:22:42,26006.98
3953,996,122,29,2020-04-25 20:27:08,28970.87
3954,697,907,131,2022-02-17 09:07:28,6580.02
3955,480,555,213,2020-06-19 10:19:29,29769.13
3956,479,539,441,2021-09-19 06:12:01,7430.88
3957,262,204,464,2022-07-25 06:39:10,5318.29
3958,30,698,286,2021-03-21 01:59:00,43023.04
3959,92,106,208,2022-01-14 04:44:58,11403.21
3960,950,456,9,2022-12-03 13:17:27,12498.87
3961,450,894,490,2021-08-16 15:04:01,10838.64
3962,318,373,275,2022-08-25 18:54:17,49785.29
3963,489,737,352,2022-02-20 16:39:18,33383.5
3964,155,220,201,2022-05-08 20:49:31,21889.26
3965,285,264,188,2021-09-23 16:12:36,26055.96
3966,1000,440,223,2021-09-16 08:03:27,18804.85
3967,424,213,176,2021-08-29 19:11:45,35227.19
3968,610,402,128,2020-06-16 02:16:18,29757.54
3969,106,75,486,2021-05-15 18:17:13,33123.88
3970,688,989,231,2022-01-09 10:02:06,25054.06
3971,110,711,81,2022-11-17 23:29:25,16418.26
3972,929,569,390,2022-04-20 20:00:05,41180.96
3973,378,413,173,2021-11-13 22:47:57,13881.15
3974,261,256,87,2020-07-11 12:13:21,7131.3
3975,439,657,37,2020-08-06 22:36:47,6380.05
3976,385,62,303,2022-01-01 07:30:58,32772.67
3977,268,837,270,2022-07-17 06:06:04,49831.52
3978,180,198,114,2022-05-29 01:45:48,32691.06
3979,612,473,144,2022-05-22 15:23:18,9615.03
3980,965,685,369,2020-06-07 00:38:49,32347.19
3981,795,311,457,2020-04-11 19:14:14,38922.71
3982,528,929,32,2022-01-04 17:30:13,19621.13
3983,498,623,474,2022-01-02 19:27:38,47565.91
3984,733,717,46,2022-12-04 21:41:05,32546.1
3985,875,440,22,2020-06-05 00:01:42,42402.58
3986,913,450,81,2022-04-12 03:49:10,11006.47
3987,885,752,163,2020-06-15 04:10:26,19386.95
3988,71,269,138,2020-06-09 19:22:07,38877.23
3989,761,410,394,2020-05-22 18:53:58,22122.6
3990,96,577,350,2021-11-03 07:29:49,7165.85
3991,3,326,287,2021-12-01 02:38:00,35959.28
3992,509,77,267,2022-03-10 06:54:51,30688.33
3993,274,927,487,2021-05-26 10:39:57,20650.5
3994,243,681,420,2021-12-02 14:09:34,36027.24
3995,834,914,377,2022-10-25 16:49:42,36886.96
3996,161,413,441,2020-01-22 20:47:26,8104.33
3997,226,501,47,2020-06-05 09:30:05,10726.94
3998,423,285,95,2022-03-26 20:23:58,28057.71
3999,581,12,156,2022-07-18 15:40:50,12548.13
4000,863,606,438,2022-04-21 10:44:14,29822.36
4001,261,578,69,2021-07-25 21:38:28,39208.2
4002,336,105,210,2021-03-04 15:03:21,45626.24
4003,128,385,186,2022-06-05 23:54:31,33996.83
4004,278,109,302,2021-10-26 16:24:59,21458.34
4005,890,691,373,2022-08-01 16:28:16,46115.32
4006,372,763,267,2020-11-21 16:06:13,42281.26
4007,103,412,173,2021-08-26 22:35:45,8424.39
4008,779,185,152,2022-11-18 15:37:49,16066.18
4009,273,80,491,2021-08-03 12:47:18,27667.24
4010,3,876,82,2022-03-16 01:42:15,7606.22
4011,815,693,296,2021-09-12 21:42:29,32334.83
4012,702,273,249,2020-04-07 20:13:21,30537.05
4013,175,347,190,2022-11-24 19:22:43,14191.75
4014,111,590,439,2022-10-05 03:19:05,39301.73
4015,289,538,360,2020-06-07 11:48:21,22457.32
4016,232,920,411,2020-04-24 15:32:20,6909.7
4017,920,317,118,2022-05-02 06:53:43,16928.31
4018,702,968,186,2021-04-03 02:03:24,25492.74
4019,386,404,346,2020-01-11 05:45:20,48123.13
4020,293,487,435,2021-08-30 05:06:46,32117.68
4021,858,578,103,2021-11-28 21:28:33,24532.31
4022,265,108,220,2021-02-18 20:57:22,26581.29
4023,560,447,251,2021-12-17 06:14:44,27923.33
4024,860,169,24,2021-09-04 05:29:51,45664.53
4025,1,325,34,2022-03-15 14:57:04,7402.82
4026,164,144,287,2020-07-07 21:28:31,40384.36
4027,27,22,297,2022-07-06 10:20:29,29420.38
4028,191,276,421,2020-07-06 08:34:46,6953.89
4029,880,669,476,2020-10-13 21:31:05,49868.79
4030,949,738,378,2021-12-20 05:32:26,29069.98
4031,663,651,337,2020-01-11 05:30:27,10462.76
4032,672,25,212,2021-01-01 10:26:22,19847.7
4033,642,154,495,2021-05-02 11:27:25,48223.26
4034,862,182,377,2020-10-13 05:14:29,29874.16
4035,260,520,383,2021-10-09 18:58:32,31605.61
4036,260,405,54,2022-03-06 13:40:08,31452.39
4037,355,868,154,2021-11-19 06:13:45,25932.66
4038,117,216,393,2020-05-01 16:10:38,34856.12
4039,165,703,30,2021-07-11 07:10:20,47763.72
4040,427,447,314,2020-06-25 02:15:27,34485.84
4041,367,975,336,2022-11-24 01:31:52,9131.58
4042,21,144,112,2021-03-22 11:20:30,36927.52
4043,234,645,65,2020-10-14 14:21:07,23708.63
4044,134,364,249,2022-08-02 14:09:00,33449.58
4045,729,613,180,2021-05-22 11:06:08,31905.41
4046,84,223,445,2021-01-08 11:44:22,47573.05
4047,695,97,246,2022-03-05 21:42:01,28075.26
4048,742,872,56,2021-07-01 07:07:11,35216.45
4049,260,491,140,2022-04-09 13:19:00,26555.91
4050,852,598,499,2020-05-07 00:23:48,32789.28
4051,152,628,343,2021-12-19 11:02:37,14298.96
4052,49,898,227,2021-01-22 01:39:25,45758.29
4053,863,691,474,2021-05-16 21:42:50,7354.08
4054,671,24,425,2021-08-27 08:40:24,28328.21
4055,218,65,372,2021-10-24 18:00:00,43994.91
4056,904,271,225,2020-10-22 11:49:26,24191.31
4057,939,476,439,2021-04-03 17:31:41,47647.56
4058,653,501,222,2022-06-09 10:39:33,44106.24
4059,517,206,197,2021-08-06 15:06:00,32046.59
4060,241,294,438,2021-02-27 12:20:04,32361.98
4061,924,565,168,2022-10-08 00:39:49,37808.87
4062,205,355,57,2021-12-09 08:28:04,8650.34
4063,624,717,111,2020-05-08 03:55:59,38100.3
4064,715,387,330,2022-03-08 19:22:55,14821.98
4065,765,115,324,2020-07-12 16:12:28,24498.89
4066,428,354,203,2020-12-02 12:39:40,33287.92
4067,694,504,384,2021-07-18 13:36:31,22145.87
4068,239,207,151,2022-03-10 12:55:08,45165.5
4069,651,914,285,2022-10-08 12:42:22,39568.53
4070,756,301,345,2020-02-01 17:12:23,33508.06
4071,44,712,343,2022-08-09 06:52:39,17518.25
4072,775,28,5,2020-08-08 21:04:13,22267.05
4073,712,408,341,2022-01-30 23:42:10,6386.91
4074,513,100,85,2020-04-07 18:47:53,10263.46
4075,564,752,191,2022-12-02 10:41:09,27175.67
4076,675,578,94,2021-08-18 10:02:06,29151.49
4077,865,72,493,2021-07-21 06:09:12,10554.26
4078,24,58,500,2022-02-22 23:55:18,25009.82
4079,449,504,112,2021-04-07 13:11:30,38470.37
4080,712,844,437,2022-02-05 09:51:29,13214.17
4081,927,186,143,2020-03-02 01:36:34,16073.85
4082,787,232,453,2020-06-15 01:18:24,6771.25
4083,801,267,88,2020-09-13 15:47:15,43022.7
4084,3,9,239,2021-04-12 20:19:06,34019.64
4085,679,783,4,2020-12-05 04:09:31,12733.1
4086,269,990,442,2022-04-24 13:38:11,20894.77
4087,577,608,435,2021-01-06 05:02:13,21639.45
4088,895,795,472,2021-06-09 20:10:12,48054.0
4089,765,820,135,2021-06-22 01:49:46,48379.65
4090,73,426,75,2022-11-22 03:00:22,12007.06
4091,772,977,373,2022-10-15 03:52:25,43718.84
4092,398,42,463,2021-07-11 08:57:25,16660.61
4093,895,760,269,2020-06-21 03:16:30,6926.4
4094,987,254,147,2021-07-30 19:15:29,7476.37
4095,132,814,448,2022-12-27 10:01:02,47776.33
4096,231,352,89,2022-09-17 22:38:36,12051.59
4097,455,667,329,2021-05-29 16:05:52,36892.08
4098,647,758,285,2022-08-06 22:46:56,45957.52
4099,405,102,123,2022-12-27 03:57:42,49862.68
4100,827,768,407,2022-11-26 15:30:31,31165.43
4101,3,966,185,2022-10-01 05:55:18,32065.6
4102,982,590,265,2021-05-27 19:43:38,49956.28
4103,176,778,211,2022-05-04 12:27:35,11598.47
4104,512,278,249,2020-08-25 03:26:23,37110.26
4105,693,3,142,2022-10-26 02:20:06,19871.33
4106,571,240,243,2020-03-13 08:13:42,34053.48
4107,111,417,412,2020-04-04 01:54:51,40984.18
4108,595,581,437,2020-08-06 16:22:56,19284.38
4109,255,125,179,2020-11-03 17:33:53,29010.06
4110,593,937,463,2020-09-19 23:40:45,8202.96
4111,314,775,272,2020-09-11 12:57:56,41913.94
4112,684,194,394,2021-02-17 17:51:16,41971.96
4113,290,310,238,2021-06-30 08:47:09,41396.01
4114,491,375,179,2020-07-08 00:07:26,12071.81
4115,70,360,96,2020-10-06 20:10:38,27212.17
4116,222,53,396,2021-04-22 00:15:30,15908.07
4117,80,575,222,2022-10-17 13:55:50,20778.99
4118,90,235,330,2021-01-24 17:22:28,10274.41
4119,494,832,137,2021-10-18 14:30:05,12305.74
4120,281,376,432,2022-06-27 20:08:19,18090.27
4121,357,205,130,2020-06-15 15:36:42,42843.64
4122,701,827,282,2021-05-02 02:45:50,11866.17
4123,890,430,206,2020-11-07 18:04:26,19209.11
4124,833,855,311,2022-10-26 22:28:17,7478.02
4125,446,589,65,2022-04-22 12:09:42,32341.96
4126,78,273,378,2022-04-27 10:23:24,27977.65
4127,525,324,353,2022-03-21 11:06:52,37037.77
4128,711,215,74,2021-03-30 15:50:08,37545.56
4129,114,768,481,2022-11-06 14:52:43,37223.57
4130,562,793,179,2021-10-13 17:43:14,24848.51
4131,132,134,316,2021-10-19 11:04:43,47805.48
4132,929,725,52,2022-08-08 18:20:26,20265.44
4133,116,766,218,2020-03-12 09:52:53,38232.97
4134,690,779,468,2022-06-09 15:44:12,44577.74
4135,740,105,319,2022-01-14 07:02:07,31079.96
4136,398,189,228,2022-08-18 20:12:32,21353.97
4137,76,346,250,2020-02-12 18:04:30,8665.52
4138,18,27,449,2021-04-05 05:47:00,49227.94
4139,69,666,485,2022-05-10 02:16:47,24300.91
4140,472,223,371,2021-11-01 06:28:32,9606.48
4141,304,282,292,2022-04-14 19:05:23,27723.02
4142,331,582,90,2020-04-04 05:43:03,26687.57
4143,423,284,425,2021-06-02 14:49:08,22328.41
4144,629,193,47,2020-03-12 17:50:32,43607.8
4145,246,802,191,2020-12-25 05:33:51,48999.61
4146,871,771,30,2022-11-19 14:50:13,47207.78
4147,433,458,314,2021-06-13 12:37:49,13664.87
4148,549,207,231,2020-04-02 21:51:07,32622.82
4149,478,446,357,2022-05-20 19:51:54,9554.1
4150,794,808,56,2021-09-20 08:17:10,7749.48
4151,548,408,484,2022-07-23 15:12:22,44338.77
4152,456,437,222,2022-05-23 19:05:12,21539.91
4153,961,198,149,2022-04-05 02:13:53,9088.78
4154,833,35,55,2020-03-12 07:19:08,14612.85
4155,9,480,377,2020-09-12 07:34:53,37804.42
4156,964,899,211,2022-02-27 07:29:22,12262.02
4157,775,357,380,2020-07-05 21:07:01,37152.4
4158,102,719,321,2021-07-25 14:35:29,14852.17
4159,392,796,258,2022-01-01 07:20:53,18234.64
4160,948,668,151,2022-02-06 15:13:12,29294.82
4161,462,193,234,2021-01-24 00:25:14,26967.73
4162,83,342,176,2022-12-02 16:19:44,36085.47
4163,377,249,275,2021-06-22 03:06:26,24619.58
4164,530,742,115,2021-09-13 18:25:04,15283.87
4165,772,786,252,2022-04-11 16:46:01,40835.56
4166,127,841,9,2021-06-11 21:36:40,32111.35
4167,265,137,176,2022-09-09 21:53:33,20351.43
4168,48,814,113,2021-09-26 03:20:03,7144.46
4169,556,782,22,2021-06-05 23:53:36,31176.22
4170,702,533,431,2020-11-30 11:18:08,17545.51
4171,772,625,467,2021-05-17 15:49:52,7260.59
4172,301,406,205,2021-01-01 05:26:38,21210.36
4173,76,344,400,2022-02-12 14:58:58,8538.83
4174,306,130,222,2021-02-26 03:38:47,19985.67
4175,51,935,251,2021-03-18 12:45:22,39162.98
4176,139,751,208,2022-05-21 12:07:52,21949.08
4177,172,825,435,2020-12-28 22:43:28,32491.58
4178,720,588,136,2022-09-16 10:46:34,15851.41
4179,988,665,152,2021-07-16 15:04:18,8288.88
4180,103,862,352,2021-01-17 00:12:57,28071.29
4181,575,416,495,2020-12-21 23:58:03,34299.08
4182,484,662,22,2020-07-12 01:18:36,19951.89
4183,339,733,104,2020-08-18 04:56:52,38609.03
4184,766,717,143,2022-11-30 14:05:07,43516.55
4185,319,733,318,2022-03-24 21:55:44,24777.45
4186,374,489,410,2021-07-17 11:59:18,16725.53
4187,420,322,339,2021-01-23 03:49:43,11887.57
4188,342,608,325,2020-04-02 11:45:27,28587.2
4189,925,951,496,2021-09-13 12:23:34,17731.88
4190,956,651,224,2020-07-13 09:00:34,19498.98
4191,226,733,98,2022-09-15 04:27:35,19334.3
4192,90,49,192,2021-03-23 17:49:57,34351.32
4193,459,875,327,2022-02-21 10:55:10,9236.61
4194,514,998,290,2020-12-08 06:12:27,37285.22
4195,507,790,407,2022-10-26 11:25:14,17688.36
4196,406,716,253,2022-01-17 01:55:47,9316.46
4197,922,500,365,2021-06-21 18:53:33,27418.98
4198,651,133,202,2020-06-13 02:57:41,36911.71
4199,633,487,280,2022-03-18 07:28:27,35352.95
4200,426,124,344,2020-03-18 08:56:11,26450.39
4201,14,109,96,2022-12-29 16:54:22,34845.93
4202,692,207,488,2022-08-08 22:50:19,35876.32
4203,323,438,496,2021-10-18 16:09:08,12520.44
4204,211,484,15,2022-02-25 19:43:36,41312.64
4205,213,505,426,2020-01-08 17:04:32,13866.24
4206,648,696,394,2020-10-25 00:41:48,26376.5
4207,809,1000,229,2022-04-19 01:27:51,29240.4
4208,313,427,25,2020-12-30 02:52:05,29883.29
4209,342,761,372,2020-07-10 07:21:20,28618.29
4210,38,608,324,2020-07-04 06:58:15,35779.32
4211,431,556,6,2020-01-03 17:35:30,17130.59
4212,212,329,320,2021-06-06 10:43:43,13268.01
4213,475,764,75,2021-07-25 19:40:51,18849.37
4214,696,919,359,2021-09-15 14:35:38,33149.88
4215,391,552,413,2022-04-01 18:56:06,16941.72
4216,513,937,96,2020-08-21 13:14:04,39169.19
4217,393,35,23,2020-08-03 08:20:00,9383.72
4218,726,292,106,2022-05-02 19:38:28,49268.83
4219,380,501,201,2022-10-27 11:47:24,10821.7
4220,240,997,255,2022-07-20 22:46:25,20867.54
4221,678,437,459,2022-06-14 15:30:21,6922.44
4222,964,224,342,2021-04-27 09:52:08,48579.76
4223,687,767,159,2020-01-11 06:54:22,40013.71
4224,745,700,467,2022-07-05 23:28:56,39733.43
4225,426,421,58,2020-06-25 13:05:53,12330.1
4226,861,562,479,2022-07-27 02:18:04,25522.58
4227,64,531,93,2020-11-21 15:10:29,20704.2
4228,58,438,236,2021-04-11 00:14:24,29788.38
4229,613,398,32,2021-05-27 21:33:15,18636.56
4230,552,311,479,2022-04-13 23:42:21,14156.78
4231,706,247,161,2021-12-30 14:52:20,41176.0
4232,436,192,42,2020-03-13 17:57:31,24983.32
4233,702,698,121,2022-11-12 21:17:06,26856.93
4234,366,48,285,2022-07-20 21:29:48,47482.11
4235,710,908,69,2020-01-13 01:32:57,15377.3
4236,955,748,491,2021-07-07 13:57:57,43657.58
4237,860,243,322,2020-01-16 08:28:21,19891.02
4238,352,982,256,2021-01-04 02:02:19,48700.88
4239,937,705,355,2021-07-29 17:14:40,46878.34
4240,74,895,483,2020-07-20 04:28:25,18925.79
4241,694,635,407,2021-08-01 18:32:37,49818.47
4242,889,682,241,2022-02-19 16:44:10,6892.45
4243,520,658,238,2020-03-11 13:41:33,7129.24
4244,356,146,455,2021-11-10 09:38:47,33408.35
4245,944,766,362,2021-07-23 19:57:48,25079.51
4246,710,418,90,2021-07-06 13:50:10,34633.57
4247,682,41,365,2020-12-12 20:41:31,21893.19
4248,797,228,468,2021-10-12 06:18:16,33134.94
4249,247,420,394,2022-04-27 11:18:29,21036.56
4250,891,291,483,2021-07-20 23:35:50,36799.14
4251,854,860,87,2020-09-29 05:54:16,23348.75
4252,780,484,359,2022-05-21 03:43:52,7804.52
4253,516,116,170,2022-06-30 15:23:58,22534.88
4254,275,545,316,2021-06-27 21:49:31,48231.9
4255,932,665,441,2022-10-01 15:24:35,12669.79
4256,47,636,182,2021-02-02 09:52:09,42941.66
4257,362,10,157,2021-05-02 09:31:21,31777.42
4258,146,604,408,2022-01-25 16:21:36,46052.19
4259,112,942,261,2022-08-31 23:51:46,37088.16
4260,156,923,382,2021-09-06 02:34:22,14816.4
4261,55,526,88,2022-03-02 10:42:44,13684.27
4262,624,165,104,2020-09-06 07:23:09,8565.04
4263,714,299,18,2022-02-01 09:44:18,41887.39
4264,404,765,63,2021-02-18 05:10:25,44949.04
4265,200,281,137,2020-02-23 11:24:23,43327.46
4266,584,817,202,2021-03-05 11:49:41,41554.33
4267,870,308,245,2020-11-09 16:11:15,8968.61
4268,428,989,194,2021-07-08 16:05:43,7896.14
4269,941,497,381,2022-04-24 08:01:08,48425.55
4270,623,505,480,2022-05-10 07:27:50,6398.09
4271,687,484,400,2020-01-20 22:00:53,9085.89
4272,675,160,466,2020-08-24 00:24:19,13502.86
4273,674,673,326,2021-11-03 09:29:07,32042.81
4274,75,173,136,2021-09-05 04:11:59,33673.42
4275,376,603,110,2022-08-18 21:31:39,30158.23
4276,838,137,195,2022-02-19 06:06:45,23643.87
4277,477,18,156,2020-04-20 01:59:22,49632.75
4278,815,624,355,2020-10-20 07:07:00,8267.69
4279,929,663,199,2021-12-03 18:29:52,14238.01
4280,212,414,153,2020-09-09 20:58:00,26218.0
4281,424,769,499,2020-07-17 03:36:02,20987.41
4282,415,495,357,2021-12-13 20:23:34,26757.03
4283,224,519,366,2021-11-20 04:40:27,33950.04
4284,880,208,13,2022-04-16 07:56:38,38489.22
4285,176,150,438,2020-12-09 00:36:04,13645.14
4286,898,595,14,2020-12-03 18:01:12,44800.33
4287,929,964,350,2022-07-09 01:26:03,42382.73
4288,895,118,494,2021-05-28 11:53:45,10613.05
4289,105,116,414,2020-05-13 16:12:04,36256.29
4290,370,536,466,2021-05-22 04:26:30,36319.56
4291,704,315,331,2021-03-09 01:13:48,12906.14
4292,120,140,169,2021-07-22 17:11:49,21144.65
4293,302,55,284,2021-10-31 11:52:26,48859.94
4294,184,321,31,2022-02-13 17:55:49,19537.62
4295,111,229,99,2020-02-27 11:53:48,19733.66
4296,887,25,153,2022-08-15 18:15:42,17898.32
4297,321,965,451,2021-06-13 18:30:33,45999.72
4298,870,42,315,2020-06-17 13:19:35,33984.7
4299,470,291,394,2020-03-12 04:30:29,44182.4
4300,663,195,64,2020-10-08 19:30:38,29766.22
4301,412,137,486,2020-02-16 13:22:29,30195.73
4302,6,932,263,2022-10-08 09:21:10,40775.39
4303,878,645,365,2020-01-27 13:57:22,31817.98
4304,36,196,262,2020-03-28 02:44:54,35656.65
4305,878,421,428,2021-10-23 22:22:11,23821.63
4306,804,579,372,2021-09-05 11:36:48,33190.03
4307,637,909,103,2020-08-29 16:09:53,40861.48
4308,617,832,263,2020-03-23 17:19:34,36936.76
4309,196,346,120,2022-07-22 09:18:05,30660.05
4310,157,637,315,2020-08-28 14:36:46,14550.18
4311,604,793,34,2022-04-27 00:00:37,46772.5
4312,764,546,267,2021-08-06 16:06:49,6730.35
4313,138,944,399,2021-04-09 11:14:21,31646.21
4314,300,433,243,2022-06-08 06:42:29,7291.22
4315,644,301,89,2020-11-23 12:27:40,6087.41
4316,108,996,394,2020-08-05 00:49:41,7140.37
4317,908,825,279,2020-02-16 20:46:34,49504.56
4318,948,740,425,2022-05-20 14:49:13,24638.65
4319,471,394,131,2022-05-23 02:56:40,29905.13
4320,619,176,244,2022-04-14 02:08:04,46361.45
4321,747,901,211,2022-06-03 15:57:14,23435.7
4322,133,332,292,2021-12-09 14:54:49,27909.15
4323,670,361,425,2021-01-23 08:46:06,45430.7
4324,317,27,331,2020-11-02 19:28:49,21844.42
4325,429,778,161,2022-06-03 13:44:46,26378.46
4326,3,858,436,2020-08-13 23:25:07,23691.96
4327,991,124,151,2022-05-27 20:29:13,23931.78
4328,70,842,150,2021-11-07 18:35:10,27471.09
4329,560,413,313,2022-06-10 11:23:28,35774.18
4330,205,90,171,2021-09-15 17:45:08,25331.26
4331,658,750,74,2020-05-12 09:30:30,33858.41
4332,80,325,371,2020-01-03 09:22:38,9462.36
4333,697,543,465,2020-10-26 16:03:06,6494.93
4334,554,560,235,2021-09-02 17:17:53,7744.98
4335,921,418,172,2022-11-15 02:24:43,41627.16
4336,726,118,344,2022-08-10 15:49:08,7063.33
4337,617,606,374,2022-08-12 22:56:26,26301.48
4338,516,734,476,2020-11-14 07:13:20,18862.92
4339,701,469,311,2021-09-19 17:14:08,45826.24
4340,815,310,251,2020-08-20 03:45:20,27794.8
4341,369,761,216,2022-09-21 07:59:01,48611.39
4342,160,760,383,2020-12-12 21:43:38,15036.44
4343,455,337,110,2020-03-20 04:04:27,33944.21
4344,820,864,186,2022-07-16 08:42:12,6832.06
4345,98,423,335,2021-03-02 06:43:47,39542.3
4346,176,194,175,2021-05-23 03:34:20,43783.69
4347,268,322,289,2021-06-19 16:48:22,16777.87
4348,872,494,233,2022-02-17 05:02:24,28545.21
4349,319,671,394,2022-06-26 22:33:29,30588.96
4350,649,810,481,2020-10-14 15:02:41,16231.88
4351,191,166,279,2020-11-09 08:09:49,20084.28
4352,132,299,56,2021-11-20 14:38:13,32279.92
4353,952,514,357,2020-01-16 09:59:19,21671.46
4354,108,703,494,2022-06-09 16:12:26,25420.76
4355,823,6,118,2020-01-22 16:07:32,23180.38
4356,744,655,432,2020-07-18 19:54:00,15292.69
4357,170,138,287,2020-11-26 05:17:11,18084.53
4358,311,982,9,2021-02-04 16:10:41,49823.14
4359,282,580,482,2022-01-18 06:21:59,41392.82
4360,878,31,111,2021-11-13 20:59:22,6232.23
4361,391,664,13,2021-07-28 20:59:54,18865.01
4362,72,338,226,2020-05-15 07:09:10,36532.25
4363,745,139,217,2021-05-09 03:42:42,12438.43
4364,960,560,169,2020-08-26 21:26:33,10128.17
4365,350,440,37,2021-11-18 13:15:08,33998.64
4366,767,689,292,2020-01-29 03:46:03,38468.04
4367,966,391,112,2020-02-08 08:14:33,12397.66
4368,551,327,135,2022-02-27 21:07:58,49179.12
4369,964,22,432,2021-12-09 23:26:11,45770.91
4370,264,420,282,2021-11-03 12:00:58,27570.44
4371,371,236,239,2020-04-24 16:35:51,29722.91
4372,940,284,435,2020-10-04 20:38:29,10631.5
4373,920,913,262,2021-04-12 10:33:44,24628.73
4374,217,807,168,2020-10-17 18:43:05,26641.43
4375,798,165,426,2021-10-05 18:10:52,25776.92
4376,308,264,61,2021-06-05 22:40:21,28953.05
