mantenimiento_id,moto_id,mecanico_id,fecha,descripcion
21958,336,129,2020-03-12 14:59:14,Revisión general
21959,259,82,2020-10-31 02:21:25,Cambio de llantas
21960,752,114,2020-05-25 02:42:41,Ajuste de motor
21961,765,105,2021-03-28 20:39:50,Cambio de aceite
21962,775,169,2022-08-30 05:20:33,Ajuste de motor
21963,524,97,2021-04-30 20:38:13,Cambio de aceite
21964,800,107,2021-02-09 04:54:43,Cambio de llantas
21965,992,184,2020-12-09 18:15:32,Revisión general
21966,598,160,2021-07-14 06:03:11,Ajuste de frenos
21967,539,121,2020-10-18 23:06:13,Ajuste de frenos
21968,455,94,2020-07-10 12:13:13,Ajuste de frenos
21969,581,101,2020-07-13 05:29:45,Ajuste de frenos
21970,691,168,2022-05-05 08:15:54,Cambio de aceite
21971,576,157,2022-01-07 14:56:49,Ajuste de frenos
21972,339,130,2021-05-20 17:17:37,Cambio de llantas
21973,488,91,2021-12-23 10:30:22,Cambio de aceite
21974,725,143,2020-09-13 08:20:52,Ajuste de motor
21975,824,82,2020-08-18 04:11:38,Cambio de aceite
21976,992,37,2022-07-24 10:08:05,Ajuste de frenos
21977,211,13,2020-07-14 20:14:18,Cambio de aceite
21978,427,48,2021-04-10 22:05:24,Cambio de aceite
21979,873,142,2021-05-24 21:47:18,Cambio de llantas
21980,696,105,2022-10-02 02:29:51,Ajuste de motor
21981,277,16,2022-09-13 10:54:03,Ajuste de motor
21982,725,62,2022-10-04 07:29:22,Cambio de llantas
21983,905,144,2021-09-14 10:45:25,Revisión general
21984,935,78,2022-04-22 23:12:38,Ajuste de frenos
21985,460,131,2021-03-05 07:39:57,Ajuste de frenos
21986,852,75,2021-02-11 21:31:01,Revisión general
21987,666,179,2020-03-09 21:54:52,Ajuste de motor
21988,289,77,2022-08-20 22:00:01,Revisión general
21989,138,191,2020-02-05 23:26:53,Cambio de aceite
21990,169,171,2021-03-16 02:27:49,Revisión general
21991,285,145,2022-04-23 12:00:21,Cambio de aceite
21992,396,67,2020-03-29 20:26:18,Ajuste de frenos
21993,483,86,2022-01-14 13:17:04,Ajuste de motor
21994,154,34,2021-07-20 06:41:57,Cambio de llantas
21995,531,158,2020-11-18 02:42:08,Ajuste de motor
21996,757,61,2020-03-17 06:20:47,Ajuste de motor
21997,250,160,2021-12-16 02:23:31,Cambio de llantas
21998,290,14,2020-02-19 00:15:51,Ajuste de motor
21999,754,5,2020-02-26 02:21:25,Revisión general
22000,796,187,2020-05-04 15:56:36,Cambio de llantas
22001,689,134,2022-09-05 00:08:50,Revisión general
22002,259,188,2022-11-16 02:38:54,Cambio de llantas
22003,56,137,2022-08-23 17:56:12,Ajuste de frenos
22004,564,134,2020-09-27 19:14:14,Cambio de llantas
22005,102,117,2020-05-22 06:05:41,Ajuste de motor
22006,91,56,2020-05-27 19:52:19,Revisión general
22007,672,100,2020-06-02 01:08:25,Revisión general
22008,720,102,2020-12-01 04:56:33,Cambio de llantas
22009,855,149,2020-12-11 12:59:25,Ajuste de frenos
22010,201,115,2020-08-04 14:25:47,Ajuste de motor
22011,143,141,2021-06-20 00:33:12,Cambio de aceite
22012,488,16,2022-07-18 12:41:14,Revisión general
22013,274,143,2021-03-06 23:14:33,Cambio de llantas
22014,307,118,2021-12-18 09:48:22,Ajuste de motor
22015,539,103,2020-10-08 04:50:22,Cambio de llantas
22016,284,174,2021-11-21 00:23:06,Cambio de llantas
22017,962,5,2021-02-18 01:01:59,Ajuste de frenos
22018,40,49,2020-06-01 22:12:53,Cambio de llantas
22019,550,132,2022-06-03 23:36:10,Cambio de aceite
22020,980,170,2021-11-28 02:49:43,Ajuste de frenos
22021,624,71,2020-06-27 10:58:45,Cambio de aceite
22022,970,80,2021-06-06 07:36:50,Revisión general
22023,246,65,2020-01-05 03:42:01,Cambio de aceite
22024,526,72,2020-11-24 13:06:51,Cambio de aceite
22025,184,180,2022-12-28 03:15:25,Cambio de llantas
22026,229,30,2020-08-20 14:29:03,Revisión general
22027,825,181,2020-12-28 00:05:05,Revisión general
22028,646,124,2022-02-10 03:40:31,Ajuste de motor
22029,460,61,2022-08-07 10:20:39,Cambio de aceite
22030,584,30,2022-12-27 08:06:50,Cambio de aceite
22031,814,163,2021-11-19 20:55:50,Ajuste de frenos
22032,958,71,2021-07-16 17:57:48,Cambio de llantas
22033,325,111,2020-06-28 15:37:52,Ajuste de motor
22034,152,179,2020-05-08 10:41:07,Ajuste de frenos
22035,495,82,2020-08-20 17:51:18,Cambio de llantas
22036,118,101,2021-04-03 18:39:50,Revisión general
22037,143,52,2022-11-04 06:47:00,Revisión general
22038,547,13,2021-02-20 04:20:45,Revisión general
22039,717,180,2021-07-02 00:09:02,Cambio de aceite
22040,598,55,2021-06-13 20:24:19,Cambio de llantas
22041,982,130,2021-08-09 05:59:16,Ajuste de frenos
22042,401,94,2022-12-17 00:07:56,Ajuste de motor
22043,872,73,2020-04-01 23:44:24,Ajuste de frenos
22044,226,200,2022-09-08 21:05:02,Cambio de llantas
22045,622,191,2022-04-13 02:41:24,Revisión general
22046,973,121,2022-07-15 18:39:47,Cambio de aceite
22047,61,127,2020-08-14 16:12:00,Revisión general
22048,954,43,2021-07-23 04:39:50,Cambio de llantas
22049,698,72,2022-01-09 02:13:18,Cambio de aceite
22050,821,98,2022-06-22 13:07:46,Ajuste de motor
22051,986,101,2021-03-29 21:44:45,Ajuste de frenos
22052,547,65,2020-11-26 00:34:47,Cambio de llantas
22053,249,60,2022-02-22 16:22:33,Ajuste de frenos
22054,104,44,2020-12-08 01:47:47,Ajuste de frenos
22055,10,112,2020-01-23 04:16:15,Cambio de llantas
22056,731,114,2022-11-01 12:43:37,Cambio de aceite
22057,986,63,2022-12-27 19:53:25,Cambio de llantas
22058,429,158,2021-04-20 14:54:53,Cambio de llantas
22059,358,100,2021-04-20 12:48:07,Revisión general
22060,953,190,2020-02-14 10:47:40,Cambio de llantas
22061,686,165,2022-11-03 23:59:59,Revisión general
22062,524,57,2021-10-29 03:17:03,Cambio de aceite
22063,304,177,2020-04-05 19:04:52,Cambio de llantas
22064,329,43,2021-11-28 12:00:18,Revisión general
22065,145,153,2022-12-11 20:47:52,Ajuste de frenos
22066,446,88,2020-10-19 00:19:41,Ajuste de motor
22067,268,126,2020-06-12 08:07:24,Cambio de aceite
22068,407,194,2022-09-10 02:59:20,Ajuste de motor
22069,867,77,2020-01-18 06:58:15,Ajuste de frenos
22070,967,162,2021-03-26 10:55:53,Ajuste de motor
22071,46,187,2022-09-05 06:07:35,Revisión general
22072,275,112,2020-09-12 15:41:16,Cambio de llantas
22073,507,131,2021-02-14 21:38:45,Cambio de aceite
22074,665,105,2021-07-24 09:30:57,Cambio de llantas
22075,555,171,2020-01-25 21:41:17,Revisión general
22076,564,39,2020-08-31 16:13:12,Cambio de llantas
22077,155,100,2021-08-29 08:33:59,Ajuste de motor
22078,859,108,2022-05-31 10:08:20,Revisión general
22079,190,184,2022-09-20 22:22:16,Cambio de aceite
22080,110,16,2022-02-03 11:09:44,Ajuste de frenos
22081,605,150,2020-10-27 07:57:53,Cambio de llantas
22082,179,28,2021-10-24 06:49:09,Ajuste de frenos
22083,620,149,2021-07-23 13:35:52,Ajuste de frenos
22084,13,197,2020-07-07 15:00:17,Ajuste de frenos
22085,677,100,2021-02-04 17:37:05,Cambio de llantas
22086,421,191,2022-01-16 04:20:19,Cambio de llantas
22087,648,165,2021-10-20 20:02:11,Ajuste de frenos
22088,440,73,2021-05-22 15:03:01,Ajuste de frenos
22089,158,102,2022-04-15 15:29:24,Ajuste de frenos
22090,732,149,2021-07-29 23:27:13,Ajuste de motor
22091,49,83,2022-01-29 18:52:32,Revisión general
22092,639,180,2020-11-15 01:39:20,Revisión general
22093,60,170,2022-03-18 22:04:04,Revisión general
22094,567,41,2021-04-07 02:22:57,Ajuste de frenos
22095,814,79,2022-08-01 08:14:47,Ajuste de frenos
22096,981,28,2020-12-19 15:41:19,Ajuste de motor
22097,625,184,2021-04-14 18:07:07,Ajuste de frenos
22098,210,171,2022-11-07 01:45:32,Ajuste de frenos
22099,216,162,2021-11-16 00:51:04,Cambio de llantas
22100,554,7,2022-04-08 00:45:39,Cambio de aceite
22101,468,8,2020-06-30 05:56:44,Revisión general
22102,50,19,2021-12-28 16:49:11,Ajuste de motor
22103,336,141,2020-12-13 07:13:07,Cambio de aceite
22104,935,37,2020-11-09 16:01:28,Cambio de llantas
22105,795,154,2020-02-20 04:49:17,Cambio de aceite
22106,611,153,2020-04-16 13:30:14,Ajuste de motor
22107,474,189,2022-04-07 11:48:19,Cambio de llantas
22108,398,97,2021-10-03 02:33:01,Ajuste de frenos
22109,377,152,2022-03-29 12:45:52,Cambio de llantas
22110,367,197,2022-08-10 05:11:04,Ajuste de frenos
22111,711,50,2021-04-24 03:58:56,Ajuste de motor
22112,960,104,2022-10-01 00:40:16,Ajuste de motor
22113,25,184,2021-06-18 14:12:56,Cambio de aceite
22114,803,73,2021-07-28 14:42:14,Ajuste de motor
22115,576,19,2021-04-29 15:34:27,Ajuste de frenos
22116,399,51,2021-04-28 21:43:40,Ajuste de motor
22117,171,31,2022-03-06 18:58:08,Ajuste de motor
22118,337,22,2020-11-13 23:55:27,Ajuste de motor
22119,986,24,2020-01-17 13:02:54,Ajuste de frenos
22120,222,40,2020-03-05 07:27:21,Cambio de aceite
22121,164,155,2022-03-23 16:38:27,Ajuste de motor
22122,419,66,2020-09-08 07:14:37,Cambio de llantas
22123,398,174,2020-02-02 19:27:16,Cambio de llantas
22124,234,48,2022-03-08 04:27:02,Ajuste de motor
22125,226,128,2020-05-03 09:27:55,Cambio de llantas
22126,948,196,2020-03-25 23:06:39,Ajuste de frenos
22127,9,15,2021-06-08 16:11:55,Cambio de aceite
22128,93,198,2022-05-29 07:23:32,Cambio de llantas
22129,276,38,2021-01-04 22:02:48,Revisión general
22130,31,176,2020-05-20 00:24:35,Cambio de llantas
22131,451,131,2021-09-16 09:08:42,Ajuste de motor
22132,740,7,2020-12-05 03:53:05,Ajuste de frenos
22133,899,56,2022-11-06 06:32:05,Ajuste de motor
22134,939,192,2022-08-24 02:41:37,Ajuste de frenos
22135,54,73,2021-08-18 06:45:05,Ajuste de motor
22136,883,151,2022-05-12 08:40:43,Ajuste de frenos
22137,462,104,2020-08-12 14:01:05,Cambio de aceite
22138,794,169,2022-05-31 19:27:59,Ajuste de frenos
22139,904,88,2022-02-05 08:25:16,Cambio de llantas
22140,743,52,2022-03-04 22:32:01,Ajuste de motor
22141,953,90,2022-06-24 14:43:18,Revisión general
22142,757,115,2021-02-16 09:47:38,Cambio de llantas
22143,862,49,2020-04-10 18:44:15,Ajuste de motor
22144,273,84,2022-09-13 17:58:13,Ajuste de motor
22145,834,124,2022-09-13 01:39:42,Revisión general
22146,440,66,2022-08-15 00:16:46,Cambio de llantas
22147,722,26,2021-11-07 08:23:18,Ajuste de motor
22148,386,137,2020-03-16 18:05:52,Ajuste de frenos
22149,738,132,2020-05-15 21:21:58,Cambio de llantas
22150,287,101,2020-06-22 05:10:49,Cambio de aceite
22151,774,122,2022-10-21 09:53:35,Cambio de aceite
22152,566,166,2022-08-21 21:22:13,Ajuste de frenos
22153,273,13,2021-08-05 13:32:06,Revisión general
22154,900,26,2021-02-13 09:38:11,Cambio de llantas
22155,468,164,2021-02-04 09:03:03,Ajuste de frenos
22156,880,102,2022-06-20 18:05:47,Ajuste de motor
22157,243,116,2022-07-14 04:35:01,Revisión general
22158,501,53,2020-05-15 01:46:18,Ajuste de motor
22159,893,197,2022-08-20 04:44:44,Ajuste de motor
22160,588,68,2022-08-31 17:41:37,Ajuste de motor
22161,750,138,2020-02-18 09:41:11,Ajuste de frenos
22162,75,4,2021-08-19 21:31:21,Revisión general
22163,967,128,2021-12-06 10:36:19,Cambio de aceite
22164,748,137,2022-12-02 02:35:30,Cambio de llantas
22165,412,122,2022-02-11 10:26:40,Cambio de llantas
22166,390,44,2020-08-19 04:56:02,Cambio de aceite
22167,196,114,2020-12-21 05:04:37,Cambio de aceite
22168,438,54,2020-08-07 17:59:09,Ajuste de frenos
22169,20,120,2022-03-16 15:06:56,Ajuste de motor
22170,549,8,2020-12-02 18:58:01,Cambio de aceite
22171,517,102,2020-10-04 18:45:11,Revisión general
22172,756,102,2021-04-12 13:08:09,Cambio de llantas
22173,412,21,2022-09-11 20:42:18,Ajuste de motor
22174,199,58,2021-07-19 23:03:06,Ajuste de frenos
22175,759,133,2022-08-10 18:13:36,Ajuste de frenos
22176,232,184,2022-08-14 23:51:01,Revisión general
22177,384,61,2020-11-19 02:18:14,Cambio de aceite
22178,758,64,2021-01-12 04:04:59,Revisión general
22179,716,61,2022-10-24 16:24:35,Cambio de llantas
22180,452,50,2021-03-02 15:02:59,Cambio de llantas
22181,979,53,2021-09-12 03:28:33,Revisión general
22182,667,81,2022-10-04 01:10:50,Cambio de llantas
22183,268,99,2022-04-30 23:42:43,Ajuste de frenos
22184,399,147,2021-02-09 06:32:37,Ajuste de frenos
22185,86,10,2021-12-01 02:14:30,Cambio de llantas
22186,488,152,2020-01-12 15:21:27,Ajuste de motor
22187,772,138,2021-06-19 08:46:00,Ajuste de frenos
22188,862,161,2020-09-22 18:39:04,Revisión general
22189,134,37,2020-10-25 07:53:11,Ajuste de motor
22190,150,104,2022-06-18 00:36:38,Ajuste de motor
22191,865,30,2022-01-15 04:13:51,Cambio de llantas
22192,793,53,2020-08-17 17:57:03,Revisión general
22193,652,191,2022-06-28 19:14:28,Revisión general
22194,32,94,2022-01-05 06:06:23,Cambio de aceite
22195,400,84,2020-08-25 03:50:56,Cambio de llantas
22196,123,153,2022-12-11 16:01:50,Ajuste de motor
22197,713,36,2022-06-10 09:26:12,Revisión general
22198,691,76,2022-03-10 18:11:20,Ajuste de motor
22199,364,15,2021-07-14 14:47:20,Revisión general
22200,774,49,2022-12-16 10:42:33,Cambio de llantas
22201,399,110,2021-01-31 14:34:31,Ajuste de frenos
22202,27,4,2022-01-14 18:39:50,Cambio de aceite
22203,473,117,2021-12-30 22:51:30,Revisión general
22204,678,153,2020-09-11 09:44:58,Ajuste de motor
22205,371,105,2021-09-17 23:50:01,Cambio de aceite
22206,763,46,2021-07-29 13:01:07,Cambio de llantas
22207,921,14,2022-04-05 23:45:40,Cambio de llantas
22208,414,57,2020-03-14 11:06:45,Cambio de aceite
22209,824,190,2021-02-12 23:54:56,Cambio de llantas
22210,148,126,2021-04-18 09:07:13,Cambio de aceite
22211,162,62,2020-06-30 14:49:07,Cambio de aceite
22212,711,25,2020-12-12 01:10:58,Ajuste de frenos
22213,842,198,2022-06-15 05:23:25,Ajuste de frenos
22214,94,153,2022-04-02 04:01:58,Ajuste de frenos
22215,107,125,2020-09-09 00:43:43,Cambio de llantas
22216,166,68,2020-06-18 13:18:58,Cambio de aceite
22217,188,51,2022-12-25 11:11:59,Ajuste de frenos
22218,790,21,2021-07-13 07:08:28,Cambio de llantas
22219,944,46,2021-10-04 03:04:08,Ajuste de motor
22220,909,137,2020-09-30 16:11:14,Revisión general
22221,445,53,2020-10-31 00:09:11,Cambio de aceite
22222,758,160,2022-04-04 02:26:29,Cambio de aceite
22223,350,186,2021-08-26 16:20:38,Revisión general
22224,533,119,2020-02-19 04:36:49,Cambio de llantas
22225,587,36,2022-01-12 05:02:06,Revisión general
22226,718,197,2022-01-28 18:22:11,Cambio de llantas
22227,640,174,2021-03-31 02:54:22,Cambio de llantas
22228,453,7,2020-08-16 18:51:59,Cambio de llantas
22229,748,124,2022-04-16 01:26:13,Ajuste de motor
22230,675,66,2022-11-20 17:02:41,Cambio de llantas
22231,51,64,2020-08-21 12:35:16,Ajuste de motor
22232,784,194,2022-06-02 01:28:46,Ajuste de motor
22233,957,143,2022-06-13 16:33:08,Revisión general
22234,806,79,2020-11-30 14:28:27,Ajuste de motor
22235,693,23,2022-12-21 02:07:50,Ajuste de frenos
22236,893,159,2021-06-24 21:23:42,Revisión general
22237,902,163,2021-08-22 19:06:47,Revisión general
22238,390,107,2021-12-24 06:49:48,Ajuste de motor
22239,976,100,2021-11-02 00:08:28,Revisión general
22240,346,100,2022-10-01 15:39:46,Cambio de aceite
22241,435,50,2022-06-15 03:36:39,Cambio de aceite
22242,574,84,2020-02-25 02:51:35,Revisión general
22243,857,117,2021-03-04 04:35:16,Ajuste de motor
22244,450,6,2020-04-30 17:16:38,Revisión general
22245,196,158,2020-04-10 12:19:19,Ajuste de frenos
22246,210,67,2021-05-19 21:50:13,Cambio de aceite
22247,609,125,2022-12-23 02:54:22,Ajuste de motor
22248,311,76,2020-12-26 02:26:09,Cambio de llantas
22249,926,30,2021-01-14 13:33:00,Cambio de llantas
22250,782,34,2020-12-01 11:35:13,Ajuste de frenos
22251,680,107,2020-07-24 14:50:24,Cambio de llantas
22252,408,156,2021-02-05 07:51:13,Ajuste de frenos
22253,357,181,2021-05-05 06:34:35,Ajuste de motor
22254,793,151,2021-03-23 13:03:30,Ajuste de frenos
22255,171,163,2020-07-01 09:27:35,Cambio de aceite
22256,821,134,2021-07-14 06:15:20,Revisión general
22257,136,179,2021-12-16 06:45:50,Ajuste de motor
22258,652,174,2022-08-14 00:20:03,Cambio de aceite
22259,253,113,2021-03-27 16:22:57,Cambio de aceite
22260,747,6,2020-10-21 08:07:37,Ajuste de frenos
22261,915,125,2021-01-26 02:48:42,Cambio de llantas
22262,723,130,2022-05-13 20:08:40,Ajuste de frenos
22263,288,160,2021-03-02 20:27:53,Ajuste de frenos
22264,52,74,2021-10-05 11:19:43,Ajuste de frenos
22265,551,171,2021-12-29 04:32:22,Cambio de aceite
22266,123,190,2020-03-11 23:02:01,Revisión general
22267,420,166,2022-03-21 03:09:55,Ajuste de frenos
22268,619,23,2022-05-10 21:33:08,Revisión general
22269,735,131,2020-01-05 12:23:13,Ajuste de frenos
22270,711,145,2020-03-28 16:54:43,Ajuste de frenos
22271,492,80,2021-05-13 19:37:41,Cambio de aceite
22272,619,151,2020-06-14 21:23:23,Cambio de llantas
22273,437,19,2020-01-03 13:43:14,Revisión general
22274,168,137,2021-02-22 08:28:51,Ajuste de motor
22275,93,147,2021-06-30 05:26:48,Cambio de llantas
22276,389,113,2020-08-20 16:18:29,Cambio de aceite
22277,986,104,2021-06-07 04:20:19,Cambio de llantas
22278,126,158,2022-05-12 12:33:18,Ajuste de motor
22279,667,149,2021-04-24 21:49:12,Cambio de llantas
22280,615,126,2022-11-11 11:46:53,Ajuste de motor
22281,653,122,2022-07-26 19:20:49,Cambio de llantas
22282,605,115,2020-01-03 03:33:51,Cambio de llantas
22283,529,157,2022-12-04 05:24:07,Ajuste de frenos
22284,692,68,2021-11-14 10:38:54,Ajuste de frenos
22285,936,123,2020-03-05 06:32:41,Ajuste de motor
22286,725,121,2022-08-10 00:33:28,Cambio de llantas
22287,187,94,2022-06-24 20:57:04,Cambio de aceite
22288,138,191,2020-08-13 05:20:38,Cambio de llantas
22289,832,5,2021-07-18 03:58:30,Revisión general
22290,688,115,2020-07-24 16:03:55,Ajuste de motor
22291,728,90,2022-11-18 17:30:21,Cambio de llantas
22292,678,80,2020-12-17 02:18:37,Ajuste de motor
22293,712,85,2022-01-29 06:43:48,Cambio de aceite
22294,799,149,2022-10-03 22:57:48,Ajuste de motor
22295,782,22,2022-07-03 01:50:20,Cambio de aceite
22296,313,69,2020-04-02 18:02:08,Ajuste de motor
22297,131,65,2022-09-18 02:55:33,Cambio de llantas
22298,481,59,2021-10-13 11:39:37,Ajuste de frenos
22299,181,32,2021-04-07 13:08:14,Revisión general
22300,663,12,2021-07-11 23:24:39,Ajuste de motor
22301,735,12,2020-01-16 02:43:56,Ajuste de frenos
22302,921,70,2020-08-12 15:22:09,Ajuste de frenos
22303,95,194,2022-12-30 07:36:59,Cambio de aceite
22304,283,119,2021-02-15 09:58:47,Revisión general
22305,314,9,2022-11-19 21:26:42,Cambio de llantas
22306,495,134,2020-09-12 18:43:55,Ajuste de motor
22307,233,116,2020-11-01 20:30:11,Ajuste de frenos
22308,910,120,2020-08-18 17:40:59,Cambio de aceite
22309,199,192,2021-07-09 10:32:20,Ajuste de frenos
22310,230,177,2022-09-28 10:07:51,Ajuste de motor
22311,196,105,2020-12-18 08:41:21,Revisión general
22312,913,53,2020-03-12 18:13:16,Ajuste de motor
22313,526,199,2021-02-21 09:29:57,Ajuste de frenos
22314,651,173,2022-06-11 16:12:05,Cambio de aceite
22315,209,124,2020-01-27 13:51:37,Ajuste de motor
22316,498,186,2020-10-11 04:30:19,Revisión general
22317,918,47,2022-02-21 04:32:51,Cambio de llantas
22318,341,92,2020-12-13 16:39:52,Ajuste de frenos
22319,209,8,2020-12-18 17:18:35,Cambio de llantas
22320,621,71,2021-10-29 05:12:42,Cambio de llantas
22321,549,162,2021-12-01 01:35:45,Revisión general
22322,757,149,2021-04-23 05:42:45,Cambio de llantas
22323,52,67,2020-02-27 03:23:47,Cambio de aceite
22324,306,76,2022-06-11 12:52:37,Revisión general
22325,529,179,2022-03-10 01:50:10,Revisión general
22326,419,156,2022-06-26 22:23:52,Ajuste de motor
22327,490,56,2020-07-06 05:37:17,Ajuste de motor
22328,200,100,2022-01-11 01:40:06,Cambio de aceite
22329,480,27,2022-03-03 22:09:20,Cambio de llantas
22330,375,36,2022-02-16 05:09:21,Ajuste de frenos
22331,363,165,2022-09-14 21:29:59,Ajuste de motor
22332,894,171,2022-05-22 02:08:59,Cambio de aceite
22333,424,142,2021-03-06 02:30:55,Cambio de aceite
22334,11,98,2020-07-06 14:41:51,Cambio de llantas
22335,595,162,2022-10-26 21:56:41,Cambio de llantas
22336,893,14,2020-02-19 06:42:16,Cambio de aceite
22337,540,86,2020-02-09 00:34:00,Cambio de aceite
22338,360,74,2021-10-21 17:35:23,Ajuste de motor
22339,257,62,2020-05-31 05:14:16,Ajuste de motor
22340,181,125,2022-02-23 17:14:27,Cambio de aceite
22341,842,85,2021-12-27 04:32:29,Revisión general
22342,339,33,2020-11-07 07:37:43,Cambio de llantas
22343,902,95,2021-12-10 22:25:13,Cambio de llantas
22344,981,101,2021-02-03 17:04:05,Ajuste de motor
22345,652,2,2021-09-11 15:58:02,Ajuste de motor
22346,385,135,2022-01-11 17:31:21,Cambio de aceite
22347,778,83,2021-01-22 20:34:04,Revisión general
22348,298,83,2021-05-24 21:30:12,Cambio de llantas
22349,521,13,2020-03-22 21:28:19,Ajuste de motor
22350,373,93,2022-05-15 10:34:42,Cambio de llantas
22351,198,9,2022-01-02 08:47:49,Ajuste de motor
22352,511,191,2022-05-04 10:22:55,Cambio de aceite
22353,26,139,2022-04-21 23:34:58,Cambio de llantas
22354,492,192,2020-05-05 00:28:59,Ajuste de frenos
22355,550,50,2020-09-02 01:25:29,Ajuste de frenos
22356,861,161,2021-06-23 15:46:27,Revisión general
22357,447,178,2021-07-17 15:43:09,Cambio de aceite
22358,850,123,2022-05-08 16:09:03,Cambio de aceite
22359,173,172,2022-08-12 04:30:05,Revisión general
22360,778,72,2020-02-26 16:32:34,Revisión general
22361,976,128,2021-08-14 11:09:53,Revisión general
22362,839,69,2020-12-12 18:35:51,Ajuste de frenos
22363,316,38,2021-02-21 21:24:50,Ajuste de motor
22364,755,88,2021-06-25 02:38:19,Cambio de aceite
22365,395,149,2022-11-01 07:02:39,Cambio de aceite
22366,140,66,2022-09-02 04:00:30,Ajuste de motor
22367,263,103,2022-09-11 13:42:27,Ajuste de motor
22368,916,173,2022-08-13 04:57:46,Revisión general
22369,864,83,2021-06-16 02:15:49,Cambio de llantas
22370,856,22,2022-09-17 06:37:19,Revisión general
22371,132,190,2021-06-29 21:48:19,Ajuste de motor
22372,748,126,2022-08-18 05:34:43,Cambio de llantas
22373,367,14,2022-07-27 05:35:56,Ajuste de motor
22374,879,128,2020-09-13 06:17:18,Ajuste de motor
22375,376,135,2022-09-27 09:05:33,Revisión general
22376,51,14,2022-04-02 01:35:07,Ajuste de motor
22377,390,174,2022-02-10 14:21:09,Revisión general
22378,931,91,2021-08-12 14:13:42,Ajuste de motor
22379,247,138,2021-08-21 23:24:39,Cambio de llantas
22380,504,27,2020-06-11 13:20:29,Cambio de llantas
22381,236,196,2022-06-04 12:35:46,Cambio de aceite
22382,93,93,2022-03-20 08:41:09,Cambio de aceite
22383,785,98,2021-01-12 03:24:45,Cambio de llantas
22384,374,115,2022-03-31 23:55:51,Cambio de llantas
22385,45,162,2021-05-19 09:53:49,Ajuste de motor
22386,264,193,2021-11-29 11:16:35,Cambio de aceite
22387,101,56,2021-02-25 15:30:35,Cambio de aceite
22388,591,85,2021-06-18 19:18:54,Ajuste de motor
22389,178,23,2020-02-20 02:14:48,Revisión general
22390,6,152,2021-12-02 03:47:51,Revisión general
22391,727,95,2022-09-07 15:21:25,Cambio de llantas
22392,25,135,2022-02-24 16:11:05,Cambio de llantas
22393,950,171,2022-06-29 13:33:01,Ajuste de frenos
22394,100,193,2021-06-23 18:10:47,Ajuste de motor
22395,142,122,2021-09-18 10:30:30,Cambio de aceite
22396,228,110,2022-01-23 13:46:42,Ajuste de frenos
22397,519,129,2021-02-21 05:02:50,Revisión general
22398,905,101,2020-12-22 10:33:20,Ajuste de frenos
22399,644,74,2021-08-16 16:07:58,Cambio de llantas
22400,829,149,2020-12-08 03:19:47,Revisión general
22401,638,139,2021-07-25 14:45:26,Cambio de aceite
22402,807,146,2021-07-28 19:30:18,Ajuste de frenos
22403,687,100,2022-08-31 11:09:36,Cambio de aceite
22404,366,90,2020-10-17 23:50:20,Ajuste de frenos
22405,130,143,2022-06-03 22:15:41,Ajuste de motor
22406,919,1,2022-01-20 10:32:08,Ajuste de motor
22407,434,163,2020-08-25 10:37:25,Revisión general
22408,675,13,2021-12-12 04:08:24,Cambio de aceite
22409,142,148,2022-02-02 21:57:39,Cambio de llantas
22410,336,153,2020-04-24 08:36:32,Revisión general
22411,436,192,2020-06-17 16:17:04,Cambio de llantas
22412,342,121,2020-02-24 17:26:26,Ajuste de motor
22413,16,145,2022-06-15 10:51:38,Ajuste de motor
22414,774,169,2020-08-05 11:27:46,Ajuste de frenos
22415,318,165,2021-12-24 00:24:44,Ajuste de frenos
22416,29,86,2021-01-17 14:39:22,Ajuste de motor
22417,471,91,2022-11-28 01:32:57,Revisión general
22418,516,151,2021-11-28 15:08:24,Ajuste de motor
22419,615,196,2020-12-15 05:55:55,Revisión general
22420,625,143,2022-12-25 12:09:13,Cambio de aceite
22421,182,97,2021-07-23 07:49:08,Cambio de aceite
22422,721,139,2021-04-14 00:16:50,Ajuste de motor
22423,948,155,2020-07-16 02:32:17,Ajuste de motor
22424,827,98,2022-08-03 05:30:19,Ajuste de frenos
22425,385,170,2021-07-09 15:17:42,Ajuste de frenos
22426,11,155,2022-11-14 11:20:29,Ajuste de motor
22427,886,139,2021-10-20 21:49:14,Revisión general
22428,984,29,2020-02-22 10:41:07,Ajuste de motor
22429,159,173,2021-10-17 06:56:25,Cambio de aceite
22430,851,199,2022-01-12 22:24:25,Cambio de llantas
22431,6,104,2020-08-20 03:22:00,Ajuste de motor
22432,437,192,2021-08-20 09:17:21,Ajuste de motor
22433,521,6,2022-11-15 04:34:23,Revisión general
22434,15,2,2021-04-01 10:42:52,Cambio de llantas
22435,285,186,2020-11-08 22:09:38,Cambio de aceite
22436,655,62,2022-03-29 03:53:07,Ajuste de frenos
22437,442,34,2022-10-29 12:08:56,Cambio de llantas
22438,661,65,2020-03-18 00:53:32,Cambio de aceite
22439,910,64,2020-03-09 11:34:15,Ajuste de frenos
22440,911,159,2021-08-08 22:26:07,Revisión general
22441,966,93,2020-07-31 03:34:24,Cambio de aceite
22442,610,65,2020-03-25 15:17:21,Ajuste de motor
22443,424,197,2021-08-05 20:54:58,Ajuste de frenos
22444,370,136,2021-10-21 20:09:09,Cambio de aceite
